SUB_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,POSTAL_CODE,SUBSCRIBER_TYPE,SEGMENT,SIGNUP_DATE,LIFETIME_VALUE_USD,CHURN_RISK_SCORE,NPS_SCORE,STATUS
SUB-CON-00611,Nicholas,Huffman,nguyenchristine@example.net,001-376-983-1608x27172,94156,CONSUMER,BUDGET,2022-11-27,4449.68,0.15,7,ACTIVE
SUB-CON-00612,James,Cobb,sararios@example.org,8524229993,94129,CONSUMER,PREMIUM,2021-12-07,1537.42,0.08,9,ACTIVE
SUB-CON-00613,Jessica,Lloyd,bowmanjoel@example.net,(732)655-3983,94103,CONSUMER,PREMIUM,2023-05-06,4532.2,0.39,9,ACTIVE
SUB-CON-00614,Robert,Burns,fmclaughlin@example.org,(964)330-9544,94100,CONSUMER,STANDARD,2022-08-11,4196.02,0.06,6,ACTIVE
SUB-CON-00615,Patricia,Munoz,ksmith@example.org,912.705.3978x713,94173,CONSUMER,STANDARD,2022-04-02,3714.03,0.23,8,ACTIVE
SUB-CON-00616,Bethany,Grant,davidjohnson@example.net,001-912-956-0832x00487,94114,CONSUMER,PREMIUM,2024-01-18,3590.35,0.35,8,SUSPENDED
SUB-CON-00617,Frances,Steele,elizabeth52@example.org,+1-786-300-3044x3619,94163,CONSUMER,STANDARD,2024-12-27,616.95,0.1,7,ACTIVE
SUB-CON-00618,Carl,Conley,stephaniewiggins@example.net,602-592-9501,94145,CONSUMER,BUDGET,2025-02-20,3772.53,0.13,5,ACTIVE
SUB-CON-00619,Joshua,Parrish,brianmorrow@example.org,001-367-413-9719,94120,CONSUMER,PREMIUM,2024-06-16,1809.62,0.21,10,ACTIVE
SUB-CON-00620,Brandon,Hernandez,darrellmoore@example.net,001-876-372-0191x116,94190,CONSUMER,PREMIUM,2022-03-06,1711.09,0.37,8,ACTIVE
SUB-CON-00621,Robin,Williams,griffinjennifer@example.net,001-787-533-9304x9366,94190,CONSUMER,PREMIUM,2025-08-20,1724.13,0.34,10,ACTIVE
SUB-CON-00622,Alexander,White,kimberly12@example.com,(711)240-8682,94181,CONSUMER,PREMIUM,2025-12-23,238.26,0.1,8,ACTIVE
SUB-CON-00623,Elizabeth,Hendrix,caitlynbennett@example.org,001-735-456-1039,94186,CONSUMER,BUDGET,2026-01-14,1473.37,0.1,6,SUSPENDED
SUB-CON-00624,Tyler,Smith,perezshawn@example.org,236-658-5856x423,94136,CONSUMER,BUDGET,2021-09-17,1153.15,0.36,9,ACTIVE
SUB-CON-00625,Pamela,Osborne,thomastimothy@example.org,(215)992-7387x40299,94100,CONSUMER,STANDARD,2021-10-20,522.85,0.25,6,ACTIVE
SUB-CON-00626,Ryan,Atkins,gutierrezdavid@example.com,715.854.2034x03010,94104,CONSUMER,STANDARD,2025-04-19,3502.31,0.26,10,ACTIVE
SUB-CON-00627,Anne,Tate,yrichardson@example.com,+1-915-379-5546x234,94181,CONSUMER,STANDARD,2022-03-29,2524.32,0.28,6,ACTIVE
SUB-CON-00628,Mary,King,csmith@example.net,5183103068,94129,CONSUMER,STANDARD,2024-11-24,3406.28,0.22,10,SUSPENDED
SUB-CON-00629,Raymond,Hines,burnsrodney@example.org,+1-208-315-7129,94176,CONSUMER,STANDARD,2023-12-28,2808.38,0.15,6,ACTIVE
SUB-CON-00630,Janet,Ford,williamortiz@example.org,607.935.1045,94196,CONSUMER,STANDARD,2023-08-18,2214.05,0.21,6,SUSPENDED
SUB-CON-00631,James,Morales,padillaangel@example.net,(325)288-5766x94703,94114,CONSUMER,BUDGET,2023-11-30,2430.73,0.16,5,ACTIVE
SUB-CON-00632,James,Lambert,catherinemoore@example.com,966-262-1591x832,94189,CONSUMER,STANDARD,2021-05-07,3583.13,0.32,8,SUSPENDED
SUB-CON-00633,Brian,Adams,tcoleman@example.com,+1-290-611-0797x7140,94176,CONSUMER,STANDARD,2026-01-21,3498.67,0.06,7,ACTIVE
SUB-CON-00634,Joel,Tate,hooveranna@example.net,001-249-605-3152x049,94152,CONSUMER,BUDGET,2025-04-20,2898.84,0.16,10,ACTIVE
SUB-CON-00635,Sarah,Foster,pfowler@example.org,679.371.6698,94152,CONSUMER,STANDARD,2024-07-27,4083.35,0.2,7,ACTIVE
SUB-CON-00636,Rebecca,Moses,javiermitchell@example.org,679.343.3256x2389,94134,CONSUMER,STANDARD,2024-11-13,3695.3,0.17,5,ACTIVE
SUB-CON-00637,Lindsay,Jones,frederick62@example.org,870.287.8211,94157,CONSUMER,STANDARD,2022-06-04,1262.29,0.36,9,ACTIVE
SUB-CON-00638,Donna,Hopkins,cody81@example.org,(299)689-8972x117,94199,CONSUMER,PREMIUM,2025-05-25,729.51,0.39,9,ACTIVE
SUB-CON-00639,Anthony,Hoover,wallersarah@example.com,782-921-7588x3978,94116,CONSUMER,PREMIUM,2021-03-04,2790.88,0.38,5,SUSPENDED
SUB-CON-00640,Amber,Brown,greenbrandon@example.com,971-623-6914x96112,94111,CONSUMER,PREMIUM,2022-06-25,1799.78,0.17,9,ACTIVE
SUB-CON-00641,Carol,Henderson,stevengoodwin@example.net,+1-770-840-9531x41961,94183,CONSUMER,BUDGET,2021-06-13,2689.52,0.18,6,ACTIVE
SUB-CON-00642,Troy,Arnold,gregorymitchell@example.net,+1-883-456-5179,94168,CONSUMER,STANDARD,2023-07-26,4326.67,0.13,6,ACTIVE
SUB-CON-00643,Danielle,Dyer,smiles@example.net,(368)934-9604x7842,94142,CONSUMER,STANDARD,2021-03-05,1234.95,0.31,5,ACTIVE
SUB-CON-00644,Eric,Morgan,wthomas@example.net,001-536-248-8208x93486,94102,CONSUMER,PREMIUM,2024-10-13,692.1,0.19,8,ACTIVE
SUB-CON-00645,Derrick,Green,whernandez@example.net,399.516.0911x413,94120,CONSUMER,STANDARD,2024-02-13,1647.04,0.13,10,ACTIVE
SUB-CON-00646,Donna,Benitez,yolandamarks@example.net,(313)837-6052x30458,94104,CONSUMER,STANDARD,2023-11-26,3799.59,0.33,8,SUSPENDED
SUB-CON-00647,Kimberly,Graves,michaelblanchard@example.com,824.819.1650x3440,94116,CONSUMER,PREMIUM,2021-08-12,4407.78,0.35,5,ACTIVE
SUB-CON-00648,Theodore,Yang,bartondavid@example.com,+1-389-680-8806x782,94164,CONSUMER,PREMIUM,2021-10-02,3576.75,0.31,5,ACTIVE
SUB-CON-00649,Scott,Gutierrez,cobbmary@example.net,(566)848-6989,94195,CONSUMER,PREMIUM,2025-10-01,3103.38,0.1,10,SUSPENDED
SUB-CON-00650,Scott,Conrad,sbradley@example.org,759-545-0119x29207,94124,CONSUMER,PREMIUM,2024-04-27,4324.65,0.32,8,ACTIVE
SUB-CON-00651,Pamela,Williams,joneschristian@example.net,001-303-698-8636x5362,94138,CONSUMER,STANDARD,2023-11-11,2402.75,0.08,10,SUSPENDED
SUB-CON-00652,Nathan,Brown,bsmith@example.net,+1-694-824-8942x0466,94148,CONSUMER,STANDARD,2024-09-29,2261.77,0.13,8,ACTIVE
SUB-CON-00653,Tyler,Williams,abaker@example.com,265-877-5809x74533,94161,CONSUMER,STANDARD,2022-03-10,4556.8,0.24,6,SUSPENDED
SUB-CON-00654,John,Casey,lauren62@example.net,(765)540-1659,94102,CONSUMER,STANDARD,2021-07-13,3692.28,0.38,9,ACTIVE
SUB-CON-00655,Albert,Frederick,lmartin@example.org,(824)427-6774,94157,CONSUMER,BUDGET,2023-10-06,2973.82,0.06,6,SUSPENDED
SUB-CON-00656,Christina,Price,millerjuan@example.org,258-348-8600,94147,CONSUMER,STANDARD,2025-02-10,2903.14,0.27,7,ACTIVE
SUB-CON-00657,Brianna,Hendrix,jdawson@example.org,912.499.5704,94180,CONSUMER,BUDGET,2024-07-20,657.87,0.11,8,ACTIVE
SUB-CON-00658,Laura,Farrell,ujones@example.org,(803)784-3753,94110,CONSUMER,BUDGET,2024-05-10,2135.34,0.34,9,ACTIVE
SUB-CON-00659,Michelle,Patel,ospencer@example.org,(748)624-2183x854,94107,CONSUMER,STANDARD,2021-06-23,1409.71,0.16,7,ACTIVE
SUB-CON-00660,Anthony,Blackburn,kevin54@example.net,952.331.1232x748,94104,CONSUMER,STANDARD,2024-11-28,3507.19,0.26,5,ACTIVE
SUB-CON-00661,Samuel,Ayala,johncarter@example.net,+1-227-320-3886x21750,94188,CONSUMER,BUDGET,2024-05-14,3824.18,0.33,9,SUSPENDED
SUB-CON-00662,Suzanne,Serrano,mark30@example.com,+1-235-288-2493x534,94140,CONSUMER,PREMIUM,2021-12-16,1331.55,0.21,8,ACTIVE
SUB-CON-00663,Xavier,Espinoza,galexander@example.com,516.752.4445x44608,94113,CONSUMER,STANDARD,2021-08-20,3556.43,0.18,5,ACTIVE
SUB-CON-00664,Thomas,Harvey,jbush@example.org,6538912878,94166,CONSUMER,PREMIUM,2025-11-27,783.09,0.12,5,ACTIVE
SUB-CON-00665,Beth,Mcneil,nicoleduran@example.net,9454792714,94154,CONSUMER,STANDARD,2023-03-27,1019.47,0.33,8,ACTIVE
SUB-CON-00666,Nicholas,Johnson,hensleyvalerie@example.net,001-564-524-2383x9728,94195,CONSUMER,PREMIUM,2025-11-27,2207.11,0.05,5,SUSPENDED
SUB-CON-00667,Laura,Hernandez,gallowaydonna@example.com,5624932880,94137,CONSUMER,PREMIUM,2022-04-25,4625.46,0.29,9,ACTIVE
SUB-CON-00668,David,Velasquez,lopezgregory@example.org,2189676610,94178,CONSUMER,STANDARD,2024-05-11,2906.29,0.11,7,ACTIVE
SUB-CON-00669,David,Kelley,jaime61@example.com,2389453198,94178,CONSUMER,PREMIUM,2023-06-05,1982.02,0.26,8,SUSPENDED
SUB-CON-00670,Robert,Potter,jamesparker@example.net,810-903-0762x05459,94126,CONSUMER,STANDARD,2021-09-16,4649.98,0.3,6,ACTIVE
SUB-CON-00671,Mark,Leach,grahamteresa@example.net,(264)911-0654x1134,94167,CONSUMER,PREMIUM,2025-09-06,4181.16,0.05,8,ACTIVE
SUB-CON-00672,Mario,Ross,kelsey70@example.net,+1-805-883-6683x482,94119,CONSUMER,STANDARD,2022-06-06,521.83,0.39,7,ACTIVE
SUB-CON-00673,Paul,Stevens,riceamber@example.net,+1-789-217-8791,94125,CONSUMER,PREMIUM,2024-03-25,650.47,0.21,5,ACTIVE
SUB-CON-00674,Leah,Patterson,shawn19@example.com,(409)832-0126x5789,94179,CONSUMER,STANDARD,2021-03-14,3053.38,0.07,10,ACTIVE
SUB-CON-00675,Kevin,Miller,juareztina@example.net,(621)375-5851x777,94144,CONSUMER,PREMIUM,2022-04-01,267.82,0.12,7,SUSPENDED
SUB-CON-00676,Tracy,Cruz,kristendavis@example.net,+1-482-941-9962x6422,94174,CONSUMER,PREMIUM,2023-12-02,1667.6,0.27,8,ACTIVE
SUB-CON-00677,William,Jones,shepherdnicole@example.com,001-454-221-8545x7056,94171,CONSUMER,PREMIUM,2025-12-28,3279.68,0.12,9,ACTIVE
SUB-CON-00678,Donald,Richard,tyler09@example.org,001-601-963-5640x7232,94113,CONSUMER,PREMIUM,2022-08-02,1238.92,0.11,9,ACTIVE
SUB-CON-00679,Wesley,Calhoun,paige40@example.org,378-482-2473,94116,CONSUMER,PREMIUM,2024-08-23,3019.12,0.32,7,ACTIVE
SUB-CON-00680,Charles,David,adam10@example.com,+1-901-319-5092,94194,CONSUMER,PREMIUM,2021-10-22,3408.79,0.22,6,ACTIVE
SUB-CON-00681,Leslie,Simmons,manningjeremy@example.com,7922300716,94129,CONSUMER,BUDGET,2021-02-11,638.42,0.33,6,ACTIVE
SUB-CON-00682,Susan,Scott,wileyaudrey@example.com,+1-554-832-9876,94121,CONSUMER,STANDARD,2024-01-03,4398.15,0.16,5,ACTIVE
SUB-CON-00683,David,Scott,amiranda@example.net,598-327-3481,94165,CONSUMER,STANDARD,2021-05-18,2241.95,0.22,7,ACTIVE
SUB-CON-00684,Jonathan,Williams,kim96@example.org,+1-221-874-3574x83526,94130,CONSUMER,PREMIUM,2023-05-26,2087.58,0.32,10,SUSPENDED
SUB-CON-00685,Tiffany,Graham,lwest@example.net,744.588.3842,94145,CONSUMER,STANDARD,2024-04-30,4225.52,0.16,5,ACTIVE
SUB-CON-00686,Samantha,Salinas,richard28@example.org,750-877-4065x79551,94121,CONSUMER,PREMIUM,2022-06-07,4201.3,0.3,8,SUSPENDED
SUB-CON-00687,Jamie,White,wheeleramber@example.com,001-851-307-4091x31117,94162,CONSUMER,PREMIUM,2021-03-28,3987.03,0.29,9,SUSPENDED
SUB-CON-00688,Douglas,Trujillo,dfleming@example.net,001-222-306-9535x412,94183,CONSUMER,STANDARD,2022-03-24,1054.46,0.35,8,ACTIVE
SUB-CON-00689,Ian,Santana,monica00@example.org,(201)951-5325x94795,94193,CONSUMER,STANDARD,2023-06-24,1226.14,0.25,6,SUSPENDED
SUB-CON-00690,Bradley,Davenport,hubbardjanet@example.org,898.605.9503x100,94147,CONSUMER,BUDGET,2022-11-30,4679.32,0.4,6,SUSPENDED
SUB-CON-00691,Tara,Mejia,harrisphyllis@example.org,6453203608,94146,CONSUMER,PREMIUM,2021-09-08,1135.47,0.26,7,ACTIVE
SUB-CON-00692,Amy,Sims,mosesveronica@example.com,+1-792-885-5359x520,94147,CONSUMER,STANDARD,2021-09-04,2613.41,0.05,7,ACTIVE
SUB-CON-00693,Arthur,Russell,khudson@example.org,+1-206-596-8018x6774,94182,CONSUMER,STANDARD,2025-02-24,3280.04,0.19,10,ACTIVE
SUB-CON-00694,Vincent,Benson,jenniferhuber@example.net,894.949.5300,94135,CONSUMER,PREMIUM,2024-12-22,474.69,0.25,5,SUSPENDED
SUB-CON-00695,Nicholas,Charles,matthewsmith@example.org,+1-350-917-3654x2624,94177,CONSUMER,PREMIUM,2025-08-24,2381.51,0.11,10,ACTIVE
SUB-CON-00696,Jonathan,Perkins,dorisarmstrong@example.org,234.851.1009,94104,CONSUMER,STANDARD,2021-06-21,338.42,0.36,6,ACTIVE
SUB-CON-00697,Michael,Smith,pdixon@example.org,(211)666-7329,94116,CONSUMER,BUDGET,2023-12-03,2213.95,0.35,5,SUSPENDED
SUB-CON-00698,Susan,Mclean,kcook@example.net,+1-875-692-1299,94181,CONSUMER,PREMIUM,2022-07-02,499.16,0.08,9,ACTIVE
SUB-CON-00699,Randall,Hall,robertbrock@example.org,9279558214,94124,CONSUMER,PREMIUM,2021-04-14,3147.22,0.06,10,ACTIVE
SUB-CON-00700,Heather,Martinez,zwilson@example.com,(438)302-3621,94190,CONSUMER,BUDGET,2024-01-28,4547.48,0.26,7,ACTIVE
SUB-CON-00701,Rebecca,Warren,boydrenee@example.net,5597161186,94185,CONSUMER,STANDARD,2023-11-26,2198.62,0.28,5,ACTIVE
SUB-CON-00702,Andrea,Miller,ashley77@example.org,001-516-388-0053x789,94124,CONSUMER,PREMIUM,2025-09-24,908.07,0.14,6,SUSPENDED
SUB-CON-00703,Tiffany,Franklin,williamperkins@example.org,545.640.1822x72002,94105,CONSUMER,STANDARD,2025-08-22,3120.94,0.29,8,ACTIVE
SUB-CON-00704,David,House,derekdougherty@example.org,714-547-4328x116,94181,CONSUMER,PREMIUM,2021-02-28,4242.2,0.38,7,ACTIVE
SUB-CON-00705,Emily,Fitzgerald,andersoncynthia@example.org,523-222-7752x135,94171,CONSUMER,STANDARD,2022-03-09,765.03,0.21,10,ACTIVE
SUB-CON-00706,Wesley,Butler,russellrandy@example.org,+1-505-493-7775x69198,94172,CONSUMER,STANDARD,2021-09-05,623.18,0.37,6,ACTIVE
SUB-CON-00707,Gabriela,Pearson,perrynicole@example.net,001-617-546-9029x8310,94123,CONSUMER,STANDARD,2025-09-05,3037.51,0.39,6,ACTIVE
SUB-CON-00708,Lori,Jones,jmyers@example.net,831-767-0805,94127,CONSUMER,PREMIUM,2024-08-17,1997.74,0.08,10,ACTIVE
SUB-CON-00709,Mckenzie,Solomon,cfinley@example.com,262.619.8655,94139,CONSUMER,PREMIUM,2026-01-07,3283.12,0.37,6,ACTIVE
SUB-CON-00710,Justin,Hines,kevin07@example.com,(434)993-3965x0496,94139,CONSUMER,BUDGET,2022-09-09,2020.69,0.15,7,ACTIVE
SUB-CON-00711,David,Jackson,ryanflowers@example.org,224-936-2585x4218,94172,CONSUMER,STANDARD,2021-11-28,2187.12,0.34,7,ACTIVE
SUB-CON-00712,Jodi,Conrad,danielleramsey@example.net,599-464-3385,94122,CONSUMER,STANDARD,2023-06-22,1444.9,0.2,5,SUSPENDED
SUB-CON-00713,Stacey,Dickson,pamelaestrada@example.com,+1-333-734-3031,94145,CONSUMER,PREMIUM,2025-07-29,1945.34,0.32,9,SUSPENDED
SUB-CON-00714,Victor,Johnson,mitchell76@example.net,001-547-757-6945,94180,CONSUMER,PREMIUM,2023-02-12,4192.31,0.06,9,SUSPENDED
SUB-CON-00715,Samuel,Elliott,phillip98@example.com,763-242-1254,94119,CONSUMER,PREMIUM,2025-08-18,2929.81,0.4,8,ACTIVE
SUB-CON-00716,Heidi,Smith,sara94@example.net,852-869-2559,94182,CONSUMER,PREMIUM,2023-08-24,4022.1,0.12,10,ACTIVE
SUB-CON-00717,Megan,White,alexanderberg@example.com,(635)291-4261,94111,CONSUMER,PREMIUM,2023-04-30,3912.36,0.14,8,ACTIVE
SUB-CON-00718,Debra,Silva,lauramoore@example.com,545-943-0796,94104,CONSUMER,BUDGET,2022-12-31,2681.74,0.27,8,ACTIVE
SUB-CON-00719,Damon,Solomon,johnsondebbie@example.net,978-352-2115,94159,CONSUMER,PREMIUM,2025-10-24,1750.36,0.25,10,ACTIVE
SUB-CON-00720,Juan,Moore,lisa42@example.com,474.547.0173x20865,94141,CONSUMER,PREMIUM,2024-11-09,702.14,0.18,5,ACTIVE
SUB-CON-00721,Steven,Anderson,uross@example.com,437.901.4005,94153,CONSUMER,STANDARD,2025-08-23,1806.62,0.28,5,ACTIVE
SUB-CON-00722,Bryan,Pennington,mark80@example.org,9275221425,94145,CONSUMER,STANDARD,2022-02-04,981.18,0.24,5,SUSPENDED
SUB-CON-00723,Ronald,Munoz,tammyschwartz@example.org,001-736-481-7203x13695,94178,CONSUMER,STANDARD,2025-06-25,3049.16,0.29,10,SUSPENDED
SUB-CON-00724,Kimberly,Thompson,burkejacob@example.net,+1-973-552-5953x3222,94160,CONSUMER,BUDGET,2022-09-10,1412.36,0.18,7,SUSPENDED
SUB-CON-00725,Patricia,Morrison,aaroncox@example.com,001-935-832-3661x850,94186,CONSUMER,STANDARD,2021-11-08,1640.83,0.39,6,ACTIVE
SUB-CON-00726,Rebecca,Arnold,lwilliams@example.com,+1-471-882-3601x071,94153,CONSUMER,STANDARD,2021-12-03,3915.55,0.38,8,ACTIVE
SUB-CON-00727,Michael,Bruce,patriciagrant@example.net,+1-621-476-4846x7357,94120,CONSUMER,PREMIUM,2022-04-23,998.65,0.16,9,ACTIVE
SUB-CON-00728,Jason,Booker,tinahaas@example.org,(480)419-4425,94172,CONSUMER,BUDGET,2022-08-06,823.48,0.17,5,ACTIVE
SUB-CON-00729,Jessica,Gomez,bennettlori@example.net,935-606-3731x18046,94139,CONSUMER,BUDGET,2021-12-18,4047.15,0.21,6,SUSPENDED
SUB-CON-00730,Maria,Smith,jermaine84@example.org,+1-885-520-1362x6084,94100,CONSUMER,PREMIUM,2025-12-06,907.96,0.36,7,ACTIVE
SUB-CON-00731,Maria,Wells,paul54@example.com,3558491215,94110,CONSUMER,BUDGET,2023-05-09,1333.68,0.12,5,ACTIVE
SUB-CON-00732,Charles,Knight,mark40@example.net,+1-919-269-3957x87520,94119,CONSUMER,PREMIUM,2022-03-29,2865.67,0.32,5,SUSPENDED
SUB-CON-00733,Andrew,Jackson,elizabethjones@example.net,912.912.4139x3696,94120,CONSUMER,STANDARD,2024-07-12,679.58,0.24,8,ACTIVE
SUB-CON-00734,Benjamin,Friedman,klewis@example.com,973.819.2276x0759,94160,CONSUMER,PREMIUM,2024-01-27,2006.2,0.21,6,ACTIVE
SUB-CON-00735,John,Walsh,sheliacohen@example.net,001-743-419-1654x308,94149,CONSUMER,BUDGET,2023-01-22,1728.11,0.38,8,ACTIVE
SUB-CON-00736,David,Williams,willismichael@example.org,001-857-964-4974x70002,94136,CONSUMER,PREMIUM,2024-06-10,3705.79,0.2,8,ACTIVE
SUB-CON-00737,Kevin,Gardner,tcrawford@example.net,797.241.6365x604,94144,CONSUMER,STANDARD,2021-04-09,3415.41,0.39,5,ACTIVE
SUB-CON-00738,Richard,Gomez,thomasjohnson@example.net,(849)569-2771x1952,94177,CONSUMER,BUDGET,2023-10-22,3885.65,0.18,7,ACTIVE
SUB-CON-00739,Jamie,Neal,lball@example.com,(712)682-7636x431,94178,CONSUMER,PREMIUM,2025-07-15,3808.09,0.37,10,ACTIVE
SUB-CON-00740,Christine,Hansen,cheryl54@example.com,+1-863-545-4434x41491,94117,CONSUMER,STANDARD,2023-02-20,1102.26,0.12,8,ACTIVE
SUB-CON-00741,Martha,Duffy,joshua74@example.org,001-546-240-8822,94143,CONSUMER,STANDARD,2023-11-13,3339.42,0.2,7,ACTIVE
SUB-CON-00742,Vincent,Anderson,ncummings@example.net,+1-488-394-1321x09720,94149,CONSUMER,PREMIUM,2025-02-23,4142.12,0.06,8,ACTIVE
SUB-CON-00743,Kathleen,Mendoza,rachel85@example.org,665-857-9220x3004,94120,CONSUMER,STANDARD,2023-08-31,3475.23,0.34,8,ACTIVE
SUB-CON-00744,Patrick,Brown,ashleymorrow@example.org,001-551-721-3756x5896,94144,CONSUMER,PREMIUM,2026-01-11,3716.82,0.28,8,ACTIVE
SUB-CON-00745,Matthew,Byrd,jmaynard@example.com,599-631-4584,94120,CONSUMER,STANDARD,2023-11-10,817.95,0.23,10,SUSPENDED
SUB-CON-00746,Randy,Walker,walkeramber@example.com,5345236220,94101,CONSUMER,STANDARD,2023-09-18,3338.32,0.28,8,ACTIVE
SUB-CON-00747,Stephen,White,gclark@example.org,637-896-8680x0852,94138,CONSUMER,STANDARD,2026-01-11,1441.52,0.27,9,SUSPENDED
SUB-CON-00748,Susan,Hernandez,lucasteresa@example.com,717-243-0435x0238,94164,CONSUMER,STANDARD,2022-06-19,3948.82,0.3,9,ACTIVE
SUB-CON-00749,Fernando,Hansen,robert52@example.com,001-752-833-2829x30202,94114,CONSUMER,BUDGET,2025-12-15,4907.53,0.24,8,ACTIVE
SUB-CON-00750,Victoria,Lewis,halljeffrey@example.com,(777)711-6750x76279,94119,CONSUMER,BUDGET,2023-03-12,1818.16,0.38,9,ACTIVE
SUB-CON-00751,Rachel,Brown,darlene30@example.org,(539)684-7230,94125,CONSUMER,PREMIUM,2022-03-13,4101.61,0.3,8,SUSPENDED
SUB-CON-00752,Brandon,Fernandez,zjones@example.net,001-601-972-2240x5076,94106,CONSUMER,STANDARD,2021-12-09,1552.23,0.09,8,SUSPENDED
SUB-CON-00753,Marie,Alvarez,qmorris@example.com,599-924-0658,94146,CONSUMER,BUDGET,2022-05-21,4468.0,0.29,7,SUSPENDED
SUB-CON-00754,Kristina,Harrison,matthewbrennan@example.org,(625)690-9566,94143,CONSUMER,PREMIUM,2025-05-22,1621.49,0.34,9,ACTIVE
SUB-CON-00755,Jenny,Hernandez,toddburton@example.com,001-912-212-1101,94122,CONSUMER,STANDARD,2023-01-30,1913.05,0.06,7,ACTIVE
SUB-CON-00756,Heidi,Haas,vaguirre@example.net,4177074039,94181,CONSUMER,BUDGET,2021-12-15,3059.74,0.18,5,SUSPENDED
SUB-CON-00757,Briana,Harvey,heather29@example.com,001-917-412-2276x4338,94131,CONSUMER,BUDGET,2022-06-20,603.42,0.08,10,ACTIVE
SUB-CON-00758,Andrew,Vincent,drewbennett@example.com,+1-954-296-3308x33444,94181,CONSUMER,STANDARD,2023-09-01,2269.28,0.15,8,ACTIVE
SUB-CON-00759,Wayne,Stone,alexander70@example.org,5599685195,94193,CONSUMER,PREMIUM,2025-04-20,2931.53,0.06,7,ACTIVE
SUB-CON-00760,Jonathan,Miles,raywalters@example.org,(995)763-4277,94104,CONSUMER,BUDGET,2022-07-11,3124.9,0.3,5,SUSPENDED
SUB-CON-00761,Ernest,Howard,andresmiller@example.com,(681)329-2059x229,94165,CONSUMER,PREMIUM,2021-09-06,578.07,0.37,10,ACTIVE
SUB-CON-00762,Marcus,Hancock,jrobinson@example.net,259-863-6372x62942,94154,CONSUMER,STANDARD,2024-04-13,307.44,0.38,7,ACTIVE
SUB-CON-00763,Charles,Alvarado,lucasandrea@example.org,531.438.0049,94155,CONSUMER,BUDGET,2021-08-15,4009.5,0.25,7,ACTIVE
SUB-CON-00764,Lori,Miller,clintonpoole@example.org,(848)615-8268x687,94188,CONSUMER,BUDGET,2021-02-23,1996.33,0.22,8,ACTIVE
SUB-CON-00765,Dalton,Aguilar,jose80@example.com,542-700-6298x7787,94195,CONSUMER,PREMIUM,2025-07-04,3935.88,0.15,10,ACTIVE
SUB-CON-00766,Mark,Doyle,slittle@example.com,001-441-496-2342x1926,94177,CONSUMER,STANDARD,2021-09-18,4566.78,0.29,7,ACTIVE
SUB-CON-00767,James,Smith,williamsfrank@example.com,+1-931-947-8911,94152,CONSUMER,BUDGET,2022-05-19,289.85,0.2,6,ACTIVE
SUB-CON-00768,Marcia,Sullivan,barbara81@example.net,(883)818-0036,94134,CONSUMER,STANDARD,2021-04-03,3075.58,0.39,7,ACTIVE
SUB-CON-00769,Joan,Mcgee,brownmichael@example.org,001-428-653-8631x0505,94128,CONSUMER,BUDGET,2023-02-25,286.75,0.16,5,ACTIVE
SUB-CON-00770,Olivia,Nolan,mcconnellangela@example.org,(592)599-0076x86276,94193,CONSUMER,PREMIUM,2022-08-01,3124.72,0.21,8,ACTIVE
SUB-CON-00771,Megan,Haney,nicolemason@example.com,+1-333-576-1851x86267,94169,CONSUMER,STANDARD,2024-10-07,2482.89,0.25,7,ACTIVE
SUB-CON-00772,Andrea,Sanford,smithcharles@example.org,+1-382-933-9218x83527,94140,CONSUMER,STANDARD,2023-11-04,4148.62,0.1,10,SUSPENDED
SUB-CON-00773,Jeanette,Duran,sullivanpaula@example.com,(310)465-9208x8143,94126,CONSUMER,PREMIUM,2025-01-18,3549.08,0.29,7,SUSPENDED
SUB-CON-00774,Catherine,Huber,murraywesley@example.org,(496)898-3845x720,94104,CONSUMER,PREMIUM,2024-04-12,4291.0,0.39,10,SUSPENDED
SUB-CON-00775,Miguel,Ashley,wferguson@example.org,+1-459-712-5734x989,94171,CONSUMER,STANDARD,2023-11-07,598.84,0.31,9,ACTIVE
SUB-CON-00776,Jeffrey,Nelson,afuller@example.com,001-642-399-0747x2966,94138,CONSUMER,STANDARD,2024-10-19,3804.12,0.21,8,ACTIVE
SUB-CON-00777,Audrey,Sanders,hartangela@example.net,547.648.5994x641,94119,CONSUMER,PREMIUM,2022-01-12,3007.7,0.27,9,SUSPENDED
SUB-CON-00778,Robert,Sanchez,ostone@example.com,269.688.1649,94153,CONSUMER,BUDGET,2023-07-18,3806.66,0.15,10,SUSPENDED
SUB-CON-00779,Leslie,Sparks,elizabethrobertson@example.com,2528102627,94130,CONSUMER,STANDARD,2024-06-24,4621.65,0.1,9,ACTIVE
SUB-CON-00780,Kelly,Guzman,smithamy@example.com,+1-545-281-3088,94112,CONSUMER,STANDARD,2023-11-18,1247.87,0.4,9,ACTIVE
SUB-CON-00781,Timothy,Estrada,christinedoyle@example.com,001-518-256-3027x5000,94122,CONSUMER,BUDGET,2024-01-04,3881.0,0.39,8,SUSPENDED
SUB-CON-00782,Jennifer,Wolf,xgarcia@example.net,(630)856-4184x937,94145,CONSUMER,BUDGET,2024-11-22,2207.26,0.26,7,ACTIVE
SUB-CON-00783,Ashley,Shaw,bsloan@example.net,887-726-0013,94180,CONSUMER,BUDGET,2022-02-13,3388.33,0.29,10,ACTIVE
